"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Percent of People Who Drove to Work","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","ptranmv","TimeFrame","GeoVintage","Source","Location"
"Block Group","060650433111","CA","060650433111","=""060650433111""","77.74","2019-2023","2022","Census","California (State)"
"Block Group","060650433112","CA","060650433112","=""060650433112""","90.75","2019-2023","2022","Census","California (State)"
"Block Group","060650433121","CA","060650433121","=""060650433121""","98.92","2019-2023","2022","Census","California (State)"
"Block Group","060650433122","CA","060650433122","=""060650433122""","87.59","2019-2023","2022","Census","California (State)"
"Block Group","060650433131","CA","060650433131","=""060650433131""","92.80","2019-2023","2022","Census","California (State)"
"Block Group","060650433132","CA","060650433132","=""060650433132""","87.16","2019-2023","2022","Census","California (State)"
"Block Group","060650433141","CA","060650433141","=""060650433141""","80.81","2019-2023","2022","Census","California (State)"
"Block Group","060650433142","CA","060650433142","=""060650433142""","97.32","2019-2023","2022","Census","California (State)"
"Block Group","060650433151","CA","060650433151","=""060650433151""","89.96","2019-2023","2022","Census","California (State)"
"Block Group","060650433161","CA","060650433161","=""060650433161""","74.07","2019-2023","2022","Census","California (State)"
"Block Group","060650433162","CA","060650433162","=""060650433162""","77.02","2019-2023","2022","Census","California (State)"
"Block Group","060650433163","CA","060650433163","=""060650433163""","79.78","2019-2023","2022","Census","California (State)"
"Block Group","060650433181","CA","060650433181","=""060650433181""","80.38","2019-2023","2022","Census","California (State)"
"Block Group","060650433182","CA","060650433182","=""060650433182""","69.37","2019-2023","2022","Census","California (State)"
"Block Group","060650433191","CA","060650433191","=""060650433191""","92.15","2019-2023","2022","Census","California (State)"
"Block Group","060650433192","CA","060650433192","=""060650433192""","96.11","2019-2023","2022","Census","California (State)"
"Block Group","060650434011","CA","060650434011","=""060650434011""","90.28","2019-2023","2022","Census","California (State)"
"Block Group","060650434012","CA","060650434012","=""060650434012""","60.49","2019-2023","2022","Census","California (State)"
"Block Group","060650434013","CA","060650434013","=""060650434013""","86.81","2019-2023","2022","Census","California (State)"
"Block Group","060650434031","CA","060650434031","=""060650434031""","95.63","2019-2023","2022","Census","California (State)"
"Block Group","060650434032","CA","060650434032","=""060650434032""","88.50","2019-2023","2022","Census","California (State)"
"Block Group","060650434041","CA","060650434041","=""060650434041""","82.20","2019-2023","2022","Census","California (State)"
"Block Group","060650434042","CA","060650434042","=""060650434042""","97.63","2019-2023","2022","Census","California (State)"
"Block Group","060650434051","CA","060650434051","=""060650434051""","83.76","2019-2023","2022","Census","California (State)"
"Block Group","060650434052","CA","060650434052","=""060650434052""","88.07","2019-2023","2022","Census","California (State)"
"Block Group","060650434053","CA","060650434053","=""060650434053""","94.10","2019-2023","2022","Census","California (State)"
"Block Group","060650435031","CA","060650435031","=""060650435031""","67.39","2019-2023","2022","Census","California (State)"
"Block Group","060650435032","CA","060650435032","=""060650435032""","92.08","2019-2023","2022","Census","California (State)"
"Block Group","060650435033","CA","060650435033","=""060650435033""","89.54","2019-2023","2022","Census","California (State)"
"Block Group","060650435034","CA","060650435034","=""060650435034""","75.99","2019-2023","2022","Census","California (State)"
"Block Group","060650435051","CA","060650435051","=""060650435051""","87.11","2019-2023","2022","Census","California (State)"
"Block Group","060650435052","CA","060650435052","=""060650435052""","82.80","2019-2023","2022","Census","California (State)"
"Block Group","060650435061","CA","060650435061","=""060650435061""","91.60","2019-2023","2022","Census","California (State)"
"Block Group","060650435062","CA","060650435062","=""060650435062""","89.09","2019-2023","2022","Census","California (State)"
"Block Group","060650435063","CA","060650435063","=""060650435063""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060650435064","CA","060650435064","=""060650435064""","85.31","2019-2023","2022","Census","California (State)"
"Block Group","060650435091","CA","060650435091","=""060650435091""","69.84","2019-2023","2022","Census","California (State)"
"Block Group","060650435092","CA","060650435092","=""060650435092""","78.78","2019-2023","2022","Census","California (State)"
"Block Group","060650435093","CA","060650435093","=""060650435093""","95.18","2019-2023","2022","Census","California (State)"
"Block Group","060650435121","CA","060650435121","=""060650435121""","94.39","2019-2023","2022","Census","California (State)"
"Block Group","060650435122","CA","060650435122","=""060650435122""","88.50","2019-2023","2022","Census","California (State)"
"Block Group","060650435123","CA","060650435123","=""060650435123""","82.44","2019-2023","2022","Census","California (State)"
"Block Group","060650435124","CA","060650435124","=""060650435124""","83.53","2019-2023","2022","Census","California (State)"
"Block Group","060650435131","CA","060650435131","=""060650435131""","90.69","2019-2023","2022","Census","California (State)"
"Block Group","060650435171","CA","060650435171","=""060650435171""","94.23","2019-2023","2022","Census","California (State)"
"Block Group","060650435172","CA","060650435172","=""060650435172""","75.44","2019-2023","2022","Census","California (State)"
"Block Group","060650435173","CA","060650435173","=""060650435173""","97.32","2019-2023","2022","Census","California (State)"
"Block Group","060650435181","CA","060650435181","=""060650435181""","97.96","2019-2023","2022","Census","California (State)"
"Block Group","060650435182","CA","060650435182","=""060650435182""","78.59","2019-2023","2022","Census","California (State)"
"Block Group","060650435191","CA","060650435191","=""060650435191""","59.55","2019-2023","2022","Census","California (State)"
"Block Group","060650435192","CA","060650435192","=""060650435192""","N/A","2019-2023","2022","Census","California (State)"
"Block Group","060650435201","CA","060650435201","=""060650435201""","56.60","2019-2023","2022","Census","California (State)"
"Block Group","060650435202","CA","060650435202","=""060650435202""","90.75","2019-2023","2022","Census","California (State)"
"Block Group","060650435211","CA","060650435211","=""060650435211""","94.40","2019-2023","2022","Census","California (State)"
"Block Group","060650435212","CA","060650435212","=""060650435212""","57.28","2019-2023","2022","Census","California (State)"
"Block Group","060650435213","CA","060650435213","=""060650435213""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060650435221","CA","060650435221","=""060650435221""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060650435222","CA","060650435222","=""060650435222""","88.84","2019-2023","2022","Census","California (State)"
"Block Group","060650435231","CA","060650435231","=""060650435231""","91.08","2019-2023","2022","Census","California (State)"
"Block Group","060650435232","CA","060650435232","=""060650435232""","68.55","2019-2023","2022","Census","California (State)"
"Block Group","060650435241","CA","060650435241","=""060650435241""","95.42","2019-2023","2022","Census","California (State)"
"Block Group","060650435242","CA","060650435242","=""060650435242""","92.09","2019-2023","2022","Census","California (State)"
"Block Group","060650435243","CA","060650435243","=""060650435243""","94.80","2019-2023","2022","Census","California (State)"
"Block Group","060650436011","CA","060650436011","=""060650436011""","90.23","2019-2023","2022","Census","California (State)"
"Block Group","060650436012","CA","060650436012","=""060650436012""","87.16","2019-2023","2022","Census","California (State)"
"Block Group","060650436021","CA","060650436021","=""060650436021""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060650436022","CA","060650436022","=""060650436022""","87.16","2019-2023","2022","Census","California (State)"
"Block Group","060650437011","CA","060650437011","=""060650437011""","87.65","2019-2023","2022","Census","California (State)"
"Block Group","060650437012","CA","060650437012","=""060650437012""","86.77","2019-2023","2022","Census","California (State)"
"Block Group","060650437021","CA","060650437021","=""060650437021""","82.42","2019-2023","2022","Census","California (State)"
"Block Group","060650437022","CA","060650437022","=""060650437022""","97.16","2019-2023","2022","Census","California (State)"
"Block Group","060650437031","CA","060650437031","=""060650437031""","96.95","2019-2023","2022","Census","California (State)"
"Block Group","060650437032","CA","060650437032","=""060650437032""","91.97","2019-2023","2022","Census","California (State)"
"Block Group","060650438021","CA","060650438021","=""060650438021""","97.45","2019-2023","2022","Census","California (State)"
"Block Group","060650438022","CA","060650438022","=""060650438022""","65.68","2019-2023","2022","Census","California (State)"
"Block Group","060650438023","CA","060650438023","=""060650438023""","83.82","2019-2023","2022","Census","California (State)"
