"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Percent of People Who Drove to Work","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","ptranmv","TimeFrame","GeoVintage","Source","Location"
"Block Group","040190040782","AZ","040190040782","=""040190040782""","89.19","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040791","AZ","040190040791","=""040190040791""","81.41","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040792","AZ","040190040792","=""040190040792""","91.97","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040801","AZ","040190040801","=""040190040801""","71.51","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040802","AZ","040190040802","=""040190040802""","90.92","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040803","AZ","040190040803","=""040190040803""","76.29","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040811","AZ","040190040811","=""040190040811""","74.18","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040812","AZ","040190040812","=""040190040812""","77.19","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040813","AZ","040190040813","=""040190040813""","78.84","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040821","AZ","040190040821","=""040190040821""","75.26","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190040822","AZ","040190040822","=""040190040822""","76.35","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041091","AZ","040190041091","=""040190041091""","69.75","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041092","AZ","040190041092","=""040190041092""","88.74","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041093","AZ","040190041093","=""040190041093""","92.95","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041101","AZ","040190041101","=""040190041101""","78.40","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041102","AZ","040190041102","=""040190041102""","82.66","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041121","AZ","040190041121","=""040190041121""","86.49","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041122","AZ","040190041122","=""040190041122""","91.07","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041141","AZ","040190041141","=""040190041141""","87.86","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041142","AZ","040190041142","=""040190041142""","92.87","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041151","AZ","040190041151","=""040190041151""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041152","AZ","040190041152","=""040190041152""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041153","AZ","040190041153","=""040190041153""","90.25","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041154","AZ","040190041154","=""040190041154""","89.36","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041161","AZ","040190041161","=""040190041161""","87.65","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041171","AZ","040190041171","=""040190041171""","80.32","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041172","AZ","040190041172","=""040190041172""","87.69","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041173","AZ","040190041173","=""040190041173""","82.27","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041181","AZ","040190041181","=""040190041181""","83.72","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041182","AZ","040190041182","=""040190041182""","89.19","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041183","AZ","040190041183","=""040190041183""","92.35","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041221","AZ","040190041221","=""040190041221""","87.49","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041222","AZ","040190041222","=""040190041222""","72.15","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041261","AZ","040190041261","=""040190041261""","71.14","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041262","AZ","040190041262","=""040190041262""","80.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041263","AZ","040190041263","=""040190041263""","86.57","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041271","AZ","040190041271","=""040190041271""","76.65","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041272","AZ","040190041272","=""040190041272""","82.80","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041273","AZ","040190041273","=""040190041273""","90.83","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041281","AZ","040190041281","=""040190041281""","N/A","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041282","AZ","040190041282","=""040190041282""","89.65","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041291","AZ","040190041291","=""040190041291""","66.20","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041292","AZ","040190041292","=""040190041292""","86.12","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041293","AZ","040190041293","=""040190041293""","72.03","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041301","AZ","040190041301","=""040190041301""","32.95","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041302","AZ","040190041302","=""040190041302""","46.15","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041311","AZ","040190041311","=""040190041311""","77.05","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041312","AZ","040190041312","=""040190041312""","91.75","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041313","AZ","040190041313","=""040190041313""","84.09","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041321","AZ","040190041321","=""040190041321""","79.50","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041322","AZ","040190041322","=""040190041322""","87.36","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041331","AZ","040190041331","=""040190041331""","86.99","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190041332","AZ","040190041332","=""040190041332""","91.57","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043071","AZ","040190043071","=""040190043071""","87.56","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043072","AZ","040190043072","=""040190043072""","67.83","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043073","AZ","040190043073","=""040190043073""","37.37","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043074","AZ","040190043074","=""040190043074""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043101","AZ","040190043101","=""040190043101""","83.29","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043111","AZ","040190043111","=""040190043111""","87.78","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043112","AZ","040190043112","=""040190043112""","84.12","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043113","AZ","040190043113","=""040190043113""","89.41","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043121","AZ","040190043121","=""040190043121""","98.40","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043122","AZ","040190043122","=""040190043122""","97.93","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043123","AZ","040190043123","=""040190043123""","86.35","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043131","AZ","040190043131","=""040190043131""","95.23","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043132","AZ","040190043132","=""040190043132""","87.20","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043133","AZ","040190043133","=""040190043133""","68.18","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043134","AZ","040190043134","=""040190043134""","96.26","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043161","AZ","040190043161","=""040190043161""","95.79","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043162","AZ","040190043162","=""040190043162""","92.39","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043163","AZ","040190043163","=""040190043163""","97.71","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043171","AZ","040190043171","=""040190043171""","65.45","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043172","AZ","040190043172","=""040190043172""","63.33","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043173","AZ","040190043173","=""040190043173""","78.41","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043174","AZ","040190043174","=""040190043174""","70.75","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043201","AZ","040190043201","=""040190043201""","87.39","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043211","AZ","040190043211","=""040190043211""","83.10","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043212","AZ","040190043212","=""040190043212""","79.71","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043221","AZ","040190043221","=""040190043221""","88.21","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043222","AZ","040190043222","=""040190043222""","79.69","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043223","AZ","040190043223","=""040190043223""","69.79","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043231","AZ","040190043231","=""040190043231""","73.26","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043232","AZ","040190043232","=""040190043232""","92.49","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043241","AZ","040190043241","=""040190043241""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043242","AZ","040190043242","=""040190043242""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043243","AZ","040190043243","=""040190043243""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043244","AZ","040190043244","=""040190043244""","49.23","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043251","AZ","040190043251","=""040190043251""","68.46","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043252","AZ","040190043252","=""040190043252""","56.52","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043261","AZ","040190043261","=""040190043261""","92.34","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043262","AZ","040190043262","=""040190043262""","98.21","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043263","AZ","040190043263","=""040190043263""","95.93","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043271","AZ","040190043271","=""040190043271""","55.36","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043272","AZ","040190043272","=""040190043272""","84.28","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043273","AZ","040190043273","=""040190043273""","79.73","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043274","AZ","040190043274","=""040190043274""","51.59","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043281","AZ","040190043281","=""040190043281""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043282","AZ","040190043282","=""040190043282""","65.63","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043283","AZ","040190043283","=""040190043283""","37.74","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043284","AZ","040190043284","=""040190043284""","39.44","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043301","AZ","040190043301","=""040190043301""","32.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043302","AZ","040190043302","=""040190043302""","38.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043303","AZ","040190043303","=""040190043303""","48.34","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043321","AZ","040190043321","=""040190043321""","88.31","2019-2023","2022","Census","Arizona (State)"
"Block Group","040190043322","AZ","040190043322","=""040190043322""","71.70","2019-2023","2022","Census","Arizona (State)"
