"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Pedestrian-oriented Road Density","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d3apo","TimeFrame","GeoVintage","Source","Location"
"Block Group","040134225133","AZ","040134225133","=""040134225133""","19.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225141","AZ","040134225141","=""040134225141""","17.22","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225142","AZ","040134225142","=""040134225142""","20.02","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226061","AZ","040134226061","=""040134226061""","13.80","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226062","AZ","040134226062","=""040134226062""","14.82","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226063","AZ","040134226063","=""040134226063""","12.78","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226071","AZ","040134226071","=""040134226071""","19.14","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226072","AZ","040134226072","=""040134226072""","24.02","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226073","AZ","040134226073","=""040134226073""","24.64","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226091","AZ","040134226091","=""040134226091""","16.66","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226092","AZ","040134226092","=""040134226092""","13.72","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226101","AZ","040134226101","=""040134226101""","21.11","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226102","AZ","040134226102","=""040134226102""","19.77","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226151","AZ","040134226151","=""040134226151""","12.54","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226152","AZ","040134226152","=""040134226152""","21.34","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226153","AZ","040134226153","=""040134226153""","23.55","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226161","AZ","040134226161","=""040134226161""","6.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226162","AZ","040134226162","=""040134226162""","29.42","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226171","AZ","040134226171","=""040134226171""","19.02","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226172","AZ","040134226172","=""040134226172""","28.59","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226173","AZ","040134226173","=""040134226173""","14.54","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226174","AZ","040134226174","=""040134226174""","25.23","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226181","AZ","040134226181","=""040134226181""","22.56","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226182","AZ","040134226182","=""040134226182""","17.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226201","AZ","040134226201","=""040134226201""","11.13","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226202","AZ","040134226202","=""040134226202""","20.25","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226211","AZ","040134226211","=""040134226211""","12.40","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226212","AZ","040134226212","=""040134226212""","20.27","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226213","AZ","040134226213","=""040134226213""","24.03","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226221","AZ","040134226221","=""040134226221""","22.89","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226222","AZ","040134226222","=""040134226222""","13.35","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226223","AZ","040134226223","=""040134226223""","11.76","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226231","AZ","040134226231","=""040134226231""","7.88","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226232","AZ","040134226232","=""040134226232""","19.46","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226241","AZ","040134226241","=""040134226241""","37.06","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226242","AZ","040134226242","=""040134226242""","35.15","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226251","AZ","040134226251","=""040134226251""","22.30","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226252","AZ","040134226252","=""040134226252""","20.36","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226253","AZ","040134226253","=""040134226253""","17.41","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226261","AZ","040134226261","=""040134226261""","20.31","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226262","AZ","040134226262","=""040134226262""","36.10","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226271","AZ","040134226271","=""040134226271""","20.56","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226272","AZ","040134226272","=""040134226272""","21.05","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226281","AZ","040134226281","=""040134226281""","16.01","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226282","AZ","040134226282","=""040134226282""","22.64","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226291","AZ","040134226291","=""040134226291""","21.05","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226292","AZ","040134226292","=""040134226292""","23.89","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226301","AZ","040134226301","=""040134226301""","28.80","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226302","AZ","040134226302","=""040134226302""","24.62","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226311","AZ","040134226311","=""040134226311""","16.59","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226312","AZ","040134226312","=""040134226312""","13.72","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226321","AZ","040134226321","=""040134226321""","23.68","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226322","AZ","040134226322","=""040134226322""","19.07","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226331","AZ","040134226331","=""040134226331""","17.98","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226341","AZ","040134226341","=""040134226341""","24.04","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226342","AZ","040134226342","=""040134226342""","12.85","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226351","AZ","040134226351","=""040134226351""","10.75","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226361","AZ","040134226361","=""040134226361""","13.15","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226362","AZ","040134226362","=""040134226362""","11.23","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226371","AZ","040134226371","=""040134226371""","16.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226372","AZ","040134226372","=""040134226372""","20.35","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226381","AZ","040134226381","=""040134226381""","24.05","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226382","AZ","040134226382","=""040134226382""","4.87","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226391","AZ","040134226391","=""040134226391""","15.04","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226392","AZ","040134226392","=""040134226392""","16.46","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226393","AZ","040134226393","=""040134226393""","19.62","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226401","AZ","040134226401","=""040134226401""","21.99","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226402","AZ","040134226402","=""040134226402""","27.28","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226403","AZ","040134226403","=""040134226403""","17.58","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226404","AZ","040134226404","=""040134226404""","26.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226411","AZ","040134226411","=""040134226411""","9.02","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226412","AZ","040134226412","=""040134226412""","8.79","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226413","AZ","040134226413","=""040134226413""","8.64","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226421","AZ","040134226421","=""040134226421""","19.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226422","AZ","040134226422","=""040134226422""","19.68","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226423","AZ","040134226423","=""040134226423""","21.79","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226431","AZ","040134226431","=""040134226431""","13.85","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226432","AZ","040134226432","=""040134226432""","9.99","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226441","AZ","040134226441","=""040134226441""","20.30","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226442","AZ","040134226442","=""040134226442""","15.27","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226443","AZ","040134226443","=""040134226443""","12.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226461","AZ","040134226461","=""040134226461""","19.46","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226462","AZ","040134226462","=""040134226462""","21.01","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226463","AZ","040134226463","=""040134226463""","18.92","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134226464","AZ","040134226464","=""040134226464""","18.59","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040135228001","AZ","040135228001","=""040135228001""","4.34","2021","2010","EPA Smart Location Database","Arizona (State)"
